cycle_num,ambient_temperature,cycle_time_start,Re,Rct,Sense_current,Battery_current,Current_ratio,Battery_impedance
1,24,2009-02-13 19:03:52,0.0927177470818637,0.1378722191002069,(870.5554809570312-35.682090759277344j),(288.3363037109375-81.2383804321289j),(2.829491673853522+0.6734539763867076j),(0.08528671431241282-0.10501915997090176j)
1,24,2009-02-13 19:03:52,0.0927177470818637,0.1378722191002069,(863.9133911132812-49.265296936035156j),(293.98138427734375-67.28315734863281j),(2.828843345096161+0.479854244218464j),(0.13932719086875348-0.11044385482452519j)
1,24,2009-02-13 19:03:52,0.0927177470818637,0.1378722191002069,(865.349609375-52.85850524902344j),(294.0422058105469-65.62003326416016j),(2.841544081300377+0.4543691662195133j),(0.185577350934352-0.09991569995477463j)
1,24,2009-02-13 19:03:52,0.0927177470818637,0.1378722191002069,(865.6661376953125-60.08512496948242j),(294.7975158691406-59.47447967529297j),(2.8611430617850058+0.37340840400982006j),(0.2210150248827971-0.08159435152427634j)
1,24,2009-02-13 19:03:52,0.0927177470818637,0.1378722191002069,(861.4833374023438-56.11567687988281j),(296.3549499511719-52.93543243408203j),(2.8498275630699372+0.3196881899539733j),(0.24602097003557452-0.06128946628506638j)
1,24,2009-02-13 19:03:52,0.0927177470818637,0.1378722191002069,(860.6781005859375-61.296730041503906j),(299.05609130859375-48.15920639038086j),(2.8374070034188263+0.2519612261363431j),(0.26232096959896084-0.04246621509686379j)
1,24,2009-02-13 19:03:52,0.0927177470818637,0.1378722191002069,(858.6912231445312-61.9014892578125j),(300.98272705078125-50.54077911376953j),(2.8083080489564654+0.26590425408171126j),(0.27188413904923187-0.02680900505467021j)
1,24,2009-02-13 19:03:52,0.0927177470818637,0.1378722191002069,(856.9479370117188-65.67512512207031j),(301.1679382324219-45.04313659667969j),(2.815061042582949+0.2029567101522388j),(0.2764518999849305-0.014833236117545827j)
1,24,2009-02-13 19:03:52,0.0927177470818637,0.1378722191002069,(857.0678100585938-69.27529907226562j),(301.7852478027344-41.186729431152344j),(2.818817728528484+0.15515199755217546j),(0.2774082553006773-0.006371790885814826j)
1,24,2009-02-13 19:03:52,0.0927177470818637,0.1378722191002069,(854.8028564453125-66.145751953125j),(302.68646240234375-43.801761627197266j),(2.797103032627662+0.18623987304001055j),(0.27580260241298904-0.000912501403771481j)
