cycle_num,ambient_temperature,cycle_time_start,Re,Rct,Sense_current,Battery_current,Current_ratio,Battery_impedance
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(809.1263427734375-17.119356155395508j),(352.85009765625-103.61870574951172j),(2.124180242313296+0.5752738986898136j),(0.12170250500133437-0.11049676515302005j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(798.6383056640625-29.411834716796875j),(358.8372497558594-86.94387817382812j),(2.1209735923468136+0.4319335158531162j),(0.1422278105081023-0.08917373930814484j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(799.6278686523438-39.47426986694336j),(359.47412109375-77.96977996826172j),(2.147238195075151+0.35592386832526873j),(0.15549072734159766-0.06899249682900302j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(800.1270141601562-49.21696090698242j),(358.20367431640625-68.14642333984375j),(2.1809258577619355+0.27751065384401447j),(0.16344574604363568-0.05144775184611624j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(797.4247436523438-48.80811309814453j),(361.36834716796875-63.413536071777344j),(2.16375237795329+0.24463425494900784j),(0.16777087456713194-0.03707858433307122j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(797.957763671875-52.85759735107422j),(362.42205810546875-57.8392219543457j),(2.169749943845979+0.20042668378458287j),(0.1697464990969607-0.025861149385458974j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(793.9417724609375-58.111671447753906j),(365.86541748046875-53.36762237548828j),(2.147513379954765+0.15441746872125847j),(0.17027812847611243-0.017480954921592667j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(794.546630859375-61.783775329589844j),(365.68743896484375-48.692161560058594j),(2.1570016669557566+0.11825754377987555j),(0.16997176563760116-0.011501886038596412j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(794.9229736328125-65.04737854003906j),(364.57421875-45.84272003173828j),(2.1685618970647216+0.09426173221030655j),(0.16921587446343164-0.0074623688180379295j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(794.6220703125-63.56415939331055j),(365.4181823730469-45.370079040527344j),(2.1628118575362962+0.09458419750338702j),(0.16825094140869878-0.0049254430718231115j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(794.2591552734375-58.87751388549805j),(366.52874755859375-39.76630401611328j),(2.158990926581388+0.07360289158398102j),(0.16722160235470893-0.0035017918479267676j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(791.822509765625-59.76362991333008j),(368.87994384765625-36.72440719604492j),(2.1414632644147282+0.05118288299297022j),(0.16621253468992325-0.0028578389165173665j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(792.7254028320312-58.70359802246094j),(368.32635498046875-36.867515563964844j),(2.1466819663898207+0.05549218107235974j),(0.16527148659336122-0.002716085317197374j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(793.27880859375-61.021461486816406j),(368.772705078125-35.48320770263672j),(2.1471747105160848+0.04112881601977975j),(0.1644230844774962-0.0028517335501538604j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(790.51171875-59.291316986083984j),(369.44769287109375-36.08612060546875j),(2.135018496962917+0.04805340061068089j),(0.16367656097040809-0.003087813247978152j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(793.9144287109375-41.6795654296875j),(366.7806701660156-26.400341033935547j),(2.1615288503597525+0.0419475033063674j),(0.16302982997439402-0.0032899860653155463j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(790.7970581054688-41.59541320800781j),(372.6385192871094-25.67914581298828j),(2.1197817080258674+0.03445368554130019j),(0.16247164419363094-0.003361624001882605j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(789.6060791015625-41.250099182128906j),(372.0048828125-26.67374038696289j),(2.1196223864288792+0.041096659689747614j),(0.16198299261147678-0.0032394137436018568j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(792.3323974609375-43.23292541503906j),(370.5265808105469-24.358474731445312j),(2.1368312179379525+0.02379592792824297j),(0.16153844703390055-0.0028895266802411628j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(791.0980224609375-44.367095947265625j),(372.9774475097656-25.221542358398438j),(2.119386943048085+0.02436370260810556j),(0.16110783381857066-0.002304256986907433j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(789.6688232421875-42.23098373413086j),(374.0615539550781-24.397159576416016j),(2.1094564985832736+0.02468514335055652j),(0.16065836613348092-0.0014989477603895005j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(789.8334350585938-2.3362045288085938j),(374.8883361816406-8.4995698928833j),(2.105908633980257+0.04151399654694076j),(0.16015720227387606-0.0005089911205592674j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(789.9542236328125-4.145896911621094j),(374.7353515625-6.463859558105469j),(2.107596054129562+0.02529066966319824j),(0.15957428190394768+0.0006133004746403147j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(788.2529907226562-4.3020477294921875j),(376.4496765136719-6.133964538574219j),(2.0935436854025196+0.02268477177563122j),(0.1588852267067514+0.001802102463700998j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(790.342041015625-4.475955963134766j),(371.5987854003906-6.511147499084473j),(2.1264274786959487+0.025214094784151066j),(0.15807407172845264+0.0029818329995526995j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(787.012939453125-3.8630924224853516j),(378.0969543457031-5.420500755310059j),(2.0812296445905303+0.01961987356081332j),(0.15713561687662647+0.004071219007650311j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(786.1975708007812-3.831968307495117j),(378.27252197265625-6.2010345458984375j),(2.0779969638214357+0.02393449728840767j),(0.15607725043633303+0.004987532862003933j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(786.0609741210938-14.423095703125j),(378.5796203613281-9.708098411560059j),(2.0759543899593305+0.01513677309687448j),(0.15492018902495658+0.005650766800263197j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(785.2246704101562-16.23846435546875j),(379.9114990234375-9.838788986206055j),(2.0665829865705057+0.010776745590502323j),(0.15370018626163512+0.005987446413055331j)
1,43,2009-04-07 15:59:18,0.02834045552997675,0.044702257716667325,(784.6211547851562-15.881380081176758j),(379.810546875-8.940629959106445j),(2.065662118683499+0.006811134034589151j),(0.15246786617715988+0.0059337542764184535j)
