cycle_num,ambient_temperature,cycle_time_start,Re,Rct,Sense_current,Battery_current,Current_ratio,Battery_impedance
1,24,2009-06-19 17:54:12,0.10545822995255894,0.14876911753412897,(877.6157836914062-42.81940460205078j),(281.2728576660156-75.14495849609375j),(2.9502556041973387+0.6359569558632135j),(0.11352814458593904-0.11758578733882939j)
1,24,2009-06-19 17:54:12,0.10545822995255894,0.14876911753412897,(871.5140991210938-51.54505157470703j),(287.240966796875-66.10542297363281j),(2.9206934375571287+0.49271740403033737j),(0.1631677270849383-0.1178201208515909j)
1,24,2009-06-19 17:54:12,0.10545822995255894,0.14876911753412897,(871.468017578125-58.42255783081055j),(287.6069030761719-59.389747619628906j),(2.946377104208692+0.4052824655238737j),(0.20476090736917985-0.10653692276087005j)
1,24,2009-06-19 17:54:12,0.10545822995255894,0.14876911753412897,(872.5968627929688-62.734134674072266j),(286.0262145996094-53.206417083740234j),(2.9881581287283194+0.3365252837749749j),(0.23690688728967949-0.08963005663656042j)
1,24,2009-06-19 17:54:12,0.10545822995255894,0.14876911753412897,(872.6016845703125-63.594139099121094j),(287.9483947753906-48.24999237060547j),(2.9836425375138993+0.2791006723104919j),(0.260178579103911-0.0712331014977714j)
1,24,2009-06-19 17:54:12,0.10545822995255894,0.14876911753412897,(870.5421142578125-64.09549713134766j),(289.2398681640625-43.61095428466797j),(2.975525265479667+0.2270433865538595j),(0.2759478287708022-0.0538722157793806j)
1,24,2009-06-19 17:54:12,0.10545822995255894,0.14876911753412897,(869.2296752929688-68.37596130371094j),(290.0382385253906-43.973323822021484j),(2.964547006824556+0.21371328321442512j),(0.28574319745731874-0.0388546253443197j)
1,24,2009-06-19 17:54:12,0.10545822995255894,0.14876911753412897,(867.5276489257812-68.85235595703125j),(290.9881286621094-40.177852630615234j),(2.9576018590952025+0.17175180275399746j),(0.29095627195727974-0.026662482503117983j)
1,24,2009-06-19 17:54:12,0.10545822995255894,0.14876911753412897,(866.9463500976562-71.42464447021484j),(291.1451416015625-38.89788818359375j),(2.957693629374506+0.14983382984361007j),(0.29274440131653967-0.017270584419785368j)
1,24,2009-06-19 17:54:12,0.10545822995255894,0.14876911753412897,(866.7826538085938-71.49354553222656j),(292.2107849121094-41.00368118286133j),(2.9426819220092693+0.16825951798869965j),(0.29202891368529843-0.010375356719385345j)
