cycle_num,ambient_temperature,cycle_time_start,Re,Rct,Sense_current,Battery_current,Current_ratio,Battery_impedance
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(874.9671020507812-44.33137512207031j),(282.3565368652344-74.28577423095703j),(2.9368292777111713+0.6156516278559366j),(0.11967596335342691-0.12256609456910889j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(871.9610595703125-52.802467346191406j),(285.40631103515625-67.71961975097656j),(2.933879633816534+0.511126559612164j),(0.16504445284977215-0.11854768511815396j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(869.1014404296875-61.75407791137695j),(288.3883972167969-56.78846740722656j),(2.941746276202329+0.36514362447081095j),(0.2027616807763837-0.10560403695993299j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(868.0358276367188-66.02490234375j),(289.16229248046875-52.539581298828125j),(2.946123837781405+0.30696675485022695j),(0.23207332404063175-0.0886296037480231j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(870.9508666992188-64.59526062011719j),(289.7645568847656-44.23134231567383j),(2.970531822426265+0.2305159402355227j),(0.25370124817057293-0.07098625866580352j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(881.5062866210938-67.65387725830078j),(276.1313171386719-42.97216033935547j),(3.1540863763559788+0.2458396567766124j),(0.26892049429784287-0.05468658743260105j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(862.403076171875-71.78662109375j),(298.4608154296875-40.857139587402344j),(2.8686698362488747+0.15217750702266264j),(0.27906752491549836-0.04073736166781879j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(844.48486328125-68.95352172851562j),(313.5445861816406-41.70130920410156j),(2.6752746765088076+0.13589434051907692j),(0.2853247055248724-0.02947113543501732j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(858.019775390625-69.7987060546875j),(298.1205749511719-38.936805725097656j),(2.85989052737212+0.13939425620473922j),(0.28865749088775766-0.020808548911872643j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(866.0059204101562-73.18718719482422j),(290.52685546875-37.316200256347656j),(2.964264896100892+0.12882772995477568j),(0.28982386550037587-0.01444567161599709j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(866.2450561523438-64.34403228759766j),(293.0785827636719-31.739795684814453j),(2.9449121402841367+0.0993824832919892j),(0.2894101698003931-0.009979072906059885j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(868.2344970703125-65.5574722290039j),(291.7364807128906-29.649425506591797j),(2.9682708078438753+0.07695318705667156j),(0.28787032981367694-0.006984638597109418j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(866.9339599609375-64.1714096069336j),(292.9629211425781-32.827171325683594j),(2.946739274603329+0.11114616582056631j),(0.2855589533615449-0.005064021447035269j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(864.8790283203125-65.07694244384766j),(293.9699401855469-30.893169403076172j),(2.932939341465921+0.08684850384665604j),(0.282755857403727-0.00386928598771787j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(865.990966796875-66.09445190429688j),(293.2915344238281-31.37876319885254j),(2.9430849171006983+0.08952155006826328j),(0.2796828547589515-0.0031133381618944165j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(864.890625-44.97407913208008j),(297.7616882324219-22.37478256225586j),(2.8996173470121973+0.06684617030222681j),(0.27651476163888844-0.0025714709357235505j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(863.5284423828125-44.233306884765625j),(298.3885192871094-22.06497573852539j),(2.889137069178049+0.0654027591227283j),(0.27338665293326375-0.002077729120517953j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(862.2813720703125-45.787841796875j),(298.90057373046875-22.5557861328125j),(2.8800029624635175+0.064144704866333j),(0.2703990087071507-0.001518626344625763j)
1,24,2010-04-14 17:05:25,0.11879545490125676,0.14757159306159412,(862.4638061523438-43.27588653564453j),(299.3106994628906-23.424266815185547j),(2.875205541598535+0.08043045324627408j),(0.26762189695231725-0.0008258876198054502j)
