cycle_num,ambient_temperature,cycle_time_start,Re,Rct,Sense_current,Battery_current,Current_ratio,Battery_impedance
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(867.7308349609375-32.66357421875j),(290.2623291015625-86.63485717773438j),(2.7757784823772833+0.715957867499643j),(0.15173484543469218-0.12388914760165624j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(859.7096557617188-43.140228271484375j),(299.9454345703125-75.65435791015625j),(2.7288893828940513+0.5444728506475213j),(0.18696332425121753-0.10884122969144922j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(860.0814819335938-50.398521423339844j),(298.8242492675781-68.83486938476562j),(2.7700821465312364+0.46943888142289764j),(0.21370568039563012-0.08998659549443018j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(855.0957641601562-55.882301330566406j),(303.1157531738281-60.858577728271484j),(2.747288915697352+0.3672319683879456j),(0.23274333912868397-0.07066149937604832j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(857.4065551757812-54.62702941894531j),(300.93621826171875-56.84990310668945j),(2.7840670275228914+0.3444148794616677j),(0.24542287172884447-0.05287428046845678j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(852.8963012695312-58.89155197143555j),(304.6358947753906-53.09959030151367j),(2.749872511944754+0.2859989688951895j),(0.2531460694332874-0.037629601697168544j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(853.2178344726562-63.27878952026367j),(306.0310974121094-47.82793045043945j),(2.7530819392929793+0.22349173850296292j),(0.2571427707537891-0.02525568048927493j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(850.6751098632812-62.15557861328125j),(309.4100646972656-48.29907989501953j),(2.714556796706344+0.2228596443941603j),(0.25840408046277763-0.015667125610036435j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(850.5535888671875-62.930328369140625j),(308.9003601074219-47.34806442260742j),(2.720791308213728+0.2133175686480855j),(0.25769323390106197-0.008553361007771383j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(848.3253173828125-65.54104614257812j),(310.9913330078125-44.80562973022461j),(2.7020857745024385+0.1785503410401807j),(0.255585688635867-0.0035041018330773505j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(846.8804321289062-58.55626678466797j),(313.78118896484375-38.455902099609375j),(2.6815460385062826+0.14202573868351967j),(0.2525135755700774-8.797743046992768e-05j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(845.0191040039062-55.93805694580078j),(315.2597961425781-39.22349548339844j),(2.661270489431199+0.15367095541289788j),(0.24880380924495885+0.002101424308299454j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(843.5377197265625-54.28205108642578j),(317.4555969238281-43.06330871582031j),(2.6319472196810145+0.18603642566306194j),(0.2447068110561265+0.0034212369405028334j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(841.4581909179688-56.68715286254883j),(319.561279296875-40.263397216796875j),(2.6140199477699615+0.15196512773385512j),(0.2404164353817356+0.004169017346656508j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(839.6204833984375-56.464447021484375j),(319.5882873535156-39.00986099243164j),(2.6098746574025915+0.14189005782086286j),(0.23608305448980346+0.004581164747083781j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(838.7366943359375-33.118247985839844j),(325.3931884765625-34.92639923095703j),(2.5590515682550095+0.17289915933103076j),(0.23182195527930818+0.0048364430807932325j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(836.4283447265625-36.927276611328125j),(325.2722473144531-31.727622985839844j),(2.5582054750804564+0.13600453954366676j),(0.2277188780162479+0.0050621639363628386j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(835.1384887695312-35.942806243896484j),(327.4872741699219-33.70143127441406j),(2.5345928232844814+0.15107945713022383j),(0.22383404164516302+0.005341411629570283j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(831.142822265625-35.407196044921875j),(332.0126037597656-31.652114868164062j),(2.4908754844072463+0.13082118093702805j),(0.22020553095387685+0.005720289707753213j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(828.8160400390625-36.213279724121094j),(333.2521667480469-29.874141693115234j),(2.4768905059624404+0.11337270085297704j),(0.21685254195763698+0.006214609793387108j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(827.2242431640625-35.289913177490234j),(337.8223876953125-31.938020706176758j),(2.436791775104143+0.1259134815860439j),(0.2137787097544278+0.0068157672434099315j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(825.7066650390625+3.7411670684814453j),(337.81640625-18.20868682861328j),(2.436570806947812+0.1424084826488077j),(0.2109755663544474+0.007495774208102756j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(824.4378662109375+3.2820968627929688j),(340.3621520996094-14.098976135253906j),(2.4176892360600766+0.109791995008681j),(0.20842607355150833+0.00821156289148793j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(820.9577026367188+2.6872520446777344j),(341.3118896484375-13.166468620300293j),(2.401423319113771+0.10051075822521853j),(0.2061081271581768+0.008908742253289128j)
1,24,2009-02-13 19:03:52,0.08141136501428463,0.13435294061149733,(819.5258178710938+0.5292568206787109j),(344.5950622558594-11.516497611999512j),(2.375523953567567+0.08092679151183355j),(0.20399791799146536+0.009525002989107252j)
